refix,multifix,urevent,tonset,dur_added,rank,stposrel,stposabs,n,x,y,istarget,isdistractor,distractor_cat,ditractor_atr,trial_targetseen,trial_correct,trial_cat,trial_resp,trial_atr,trial_type,trial_cattype,trial_number,trial_subject,trial_bgn_latency,NTO_NTF
0,0,25179,0.97265625,0.224609375,4.0,11,55,4,1132.40600585938,189.25146484375,0,1,faces,male,1,1,faces,P,female,VS,F,137,E03,571.294921875,0
0,0,25184,1.830078125,0.23828125,6.0,2,14,9,644.51513671875,542.557861328125,0,1,faces,female,1,1,faces,P,female,VS,F,137,E03,571.294921875,0
0,0,25185,2.13671875,0.10546875,7.0,3,17,10,686.241882324219,828.672241210938,0,1,objects,big,1,1,faces,P,female,VS,F,137,E03,571.294921875,1
2,0,25190,2.888671875,0.126953125,9.0,7,32,15,814.081298828125,558.795288085938,0,1,objects,small,1,1,faces,P,female,VS,F,137,E03,571.294921875,1
0,0,25191,3.046875,0.181640625,10.0,5,23,16,757.6201171875,558.213562011719,0,1,faces,female,1,1,faces,P,female,VS,F,137,E03,571.294921875,0
2,0,25192,3.294921875,0.138671875,11.0,10,51,17,1054.37890625,599.165771484375,0,1,faces,male,1,1,faces,P,female,VS,F,137,E03,571.294921875,0
0,0,25214,1.771484375,0.412109375,3.0,9,66,8,1250.39733886719,356.597961425781,0,1,objects,small,1,1,faces,P,male,VS,I,138,E03,575.494140625,1
0,0,25217,2.771484375,0.203125,6.0,7,51,11,1071.37390136719,631.743286132812,0,1,faces,male,1,1,faces,P,male,VS,I,138,E03,575.494140625,0
0,1,25219,3.224609375,0.10546875,7.0,5,27,13,757.775756835938,955.015625,0,1,faces,male,1,1,faces,P,male,VS,I,138,E03,575.494140625,0
0,0,25267,0.2265625,0.1484375,1.0,4,22,1,797.217712402344,447.959045410156,0,1,objects,small,0,1,objects,A,small,VS,O,140,E03,583.892578125,1
1,0,25269,0.599609375,0.16796875,2.0,11,55,3,1148.87805175781,177.222732543945,0,1,objects,small,0,1,objects,A,small,VS,O,140,E03,583.892578125,1
1,0,25270,0.791015625,0.193359375,3.0,12,56,4,1171.41369628906,245.481063842773,0,1,objects,big,0,1,objects,A,small,VS,O,140,E03,583.892578125,1
1,1,25273,1.25,0.16796875,4.0,8,44,7,967.5732421875,841.750915527344,0,1,objects,big,0,1,objects,A,small,VS,O,140,E03,583.892578125,1
0,0,25274,1.455078125,0.23046875,5.0,6,34,8,894.081298828125,690.796325683594,0,1,faces,female,0,1,objects,A,small,VS,O,140,E03,583.892578125,0
0,0,25275,1.751953125,0.16015625,6.0,2,7,9,597.351928710938,746.308715820312,0,1,faces,male,0,1,objects,A,small,VS,O,140,E03,583.892578125,0
2,1,25278,2.287109375,0.115234375,7.0,8,44,12,955.039672851562,877.306579589844,0,1,objects,big,0,1,objects,A,small,VS,O,140,E03,583.892578125,1
0,0,25280,2.7109375,0.166015625,8.0,5,33,14,884.98583984375,640.102111816406,0,1,faces,female,0,1,objects,A,small,VS,O,140,E03,583.892578125,0
0,0,25281,2.939453125,0.140625,9.0,15,67,15,1237.68273925781,441.530242919922,0,1,faces,male,0,1,objects,A,small,VS,O,140,E03,583.892578125,0
2,0,25282,3.140625,0.24609375,10.0,12,56,16,1168.21350097656,238.115982055664,0,1,objects,big,0,1,objects,A,small,VS,O,140,E03,583.892578125,1
2,0,25283,3.447265625,0.220703125,11.0,11,55,17,1172.82592773438,156.457824707031,0,1,objects,small,0,1,objects,A,small,VS,O,140,E03,583.892578125,1
0,0,25284,3.703125,0.23046875,12.0,14,65,18,1273.12133789062,269.380187988281,0,1,objects,small,0,1,objects,A,small,VS,O,140,E03,583.892578125,1
0,0,25308,0.37890625,0.107421875,2.0,2,11,3,685.906677246094,278.196716308594,0,1,faces,female,1,1,faces,P,male,VS,I,141,E03,588.091796875,0
0,1,25309,0.521484375,0.146484375,3.0,6,21,4,793.583984375,375.091613769531,0,1,faces,male,1,1,faces,P,male,VS,I,141,E03,588.091796875,0
0,0,25311,0.791015625,0.189453125,4.0,5,19,6,757.414367675781,141.495025634766,0,1,faces,male,1,1,faces,P,male,VS,I,141,E03,588.091796875,0
0,1,25312,1.0625,0.265625,5.0,9,31,7,873.644104003906,442.902496337891,0,1,faces,female,1,1,faces,P,male,VS,I,141,E03,588.091796875,0
0,0,25315,1.740234375,0.197265625,7.0,8,25,10,800.037719726562,749.271362304688,0,1,faces,female,1,1,faces,P,male,VS,I,141,E03,588.091796875,0
0,1,25316,2.0,0.119140625,8.0,12,45,11,950.493347167969,938.412780761719,0,1,objects,big,1,1,faces,P,male,VS,I,141,E03,588.091796875,1
0,1,25404,2.005859375,0.1328125,4.0,7,25,8,805.149597167969,741.694274902344,0,1,faces,female,1,1,faces,P,female,VS,I,144,E03,600.689453125,0
0,1,25406,2.470703125,0.107421875,5.0,6,21,10,786.118469238281,326.72216796875,0,1,faces,female,1,1,faces,P,female,VS,I,144,E03,600.689453125,0
1,0,25424,0.251953125,0.146484375,2.0,8,50,2,1049.50610351562,534.092102050781,0,1,faces,male,1,1,faces,P,female,VS,F,145,E03,604.888671875,0
0,0,25425,0.435546875,0.154296875,3.0,7,40,3,977.628173828125,476.9296875,0,1,faces,male,1,1,faces,P,female,VS,F,145,E03,604.888671875,0
0,1,25427,0.74609375,0.25390625,4.0,6,21,5,771.774536132812,368.538635253906,0,1,faces,female,1,1,faces,P,female,VS,F,145,E03,604.888671875,0
0,0,25428,1.0390625,0.248046875,5.0,5,12,6,669.772827148438,373.0595703125,0,1,faces,male,1,1,faces,P,female,VS,F,145,E03,604.888671875,0
0,1,25429,1.37890625,0.103515625,6.0,11,58,7,1137.90795898438,474.987426757812,0,1,faces,female,1,1,faces,P,female,VS,F,145,E03,604.888671875,0
2,0,25431,1.828125,0.2578125,7.0,8,50,9,1074.47741699219,580.65673828125,0,1,faces,male,1,1,faces,P,female,VS,F,145,E03,604.888671875,0
0,1,25434,2.669921875,0.1484375,9.0,2,6,12,562.393615722656,680.559753417969,0,1,faces,male,1,1,faces,P,female,VS,F,145,E03,604.888671875,0
0,0,25444,0.646484375,0.1015625,2.0,3,12,3,702.148132324219,384.390411376953,0,1,objects,big,1,1,objects,P,small,VS,O,146,E03,609.087890625,1
0,0,25448,2.228515625,0.353515625,4.0,10,69,7,1291.14282226562,657.32666015625,0,1,faces,female,1,1,objects,P,small,VS,O,146,E03,609.087890625,0
0,0,25483,3.51171875,0.25,1.0,9,42,2,982.530578613281,616.899597167969,0,1,faces,female,0,1,objects,P,big,VS,O,148,E03,617.486328125,0
0,0,25518,1.369140625,0.361328125,1.0,5,23,1,765.008972167969,520.641906738281,0,1,faces,female,0,1,faces,A,female,VS,I,150,E03,625.884765625,0
0,1,25520,1.822265625,0.1796875,2.0,4,22,3,767.547973632812,431.218933105469,0,1,faces,female,0,1,faces,A,female,VS,I,150,E03,625.884765625,0
0,0,25521,2.47265625,0.140625,3.0,8,34,4,889.900756835938,755.556213378906,0,1,faces,male,0,1,faces,A,female,VS,I,150,E03,625.884765625,0
0,0,25524,2.875,0.1328125,4.0,12,61,7,1175.14685058594,693.157775878906,0,1,faces,female,0,1,faces,A,female,VS,I,150,E03,625.884765625,0
0,1,25570,0.2109375,0.17578125,2.0,6,40,2,948.300537109375,393.505249023438,0,1,faces,female,0,0,faces,A,male,VS,F,152,E03,634.283203125,0
0,0,25576,3.703125,0.283203125,5.0,10,71,8,1218.11071777344,861.343505859375,0,1,objects,small,0,0,faces,A,male,VS,F,152,E03,634.283203125,1
0,0,25621,0.205078125,0.126953125,1.0,8,49,1,1106.03894042969,467.344024658203,0,1,faces,male,0,1,faces,A,male,VS,I,154,E03,642.681640625,0
0,0,25622,1.416015625,0.1640625,2.0,15,77,2,1391.36279296875,523.801391601562,0,1,faces,male,0,1,faces,A,male,VS,I,154,E03,642.681640625,0
1,1,25623,1.650390625,0.1171875,3.0,9,50,3,1058.35168457031,549.118103027344,0,1,faces,female,0,1,faces,A,male,VS,I,154,E03,642.681640625,0
0,1,25626,2.22265625,0.173828125,5.0,2,15,6,639.598937988281,608.171569824219,0,1,faces,male,0,1,faces,A,male,VS,I,154,E03,642.681640625,0
2,0,25631,3.36328125,0.19140625,6.0,9,50,11,1083.556640625,512.258117675781,0,1,faces,female,0,1,faces,A,male,VS,I,154,E03,642.681640625,0
0,1,25677,0.220703125,0.15234375,1.0,7,49,1,1074.67004394531,490.033752441406,0,1,faces,female,0,1,faces,P,male,VS,I,157,E03,655.279296875,0
0,0,25684,1.421875,0.169921875,5.0,15,78,8,1316.06982421875,604.60791015625,0,1,faces,male,0,1,faces,P,male,VS,I,157,E03,655.279296875,0
0,0,25685,1.626953125,0.314453125,6.0,14,77,9,1365.25341796875,504.684600830078,0,1,objects,small,0,1,faces,P,male,VS,I,157,E03,655.279296875,1
0,0,25709,0.7421875,0.244140625,3.0,2,2,3,568.416259765625,201.674545288086,0,1,faces,female,0,1,faces,A,female,VS,F,158,E03,659.478515625,0
0,0,25710,1.046875,0.107421875,4.0,4,12,4,662.621154785156,374.14208984375,0,1,faces,male,0,1,faces,A,female,VS,F,158,E03,659.478515625,0
1,0,25713,1.44140625,0.16015625,5.0,11,66,7,1213.99389648438,360.1123046875,0,1,faces,male,0,1,faces,A,female,VS,F,158,E03,659.478515625,0
0,0,25716,2.544921875,0.17578125,8.0,13,70,10,1291.17321777344,739.160949707031,0,1,faces,female,0,1,faces,A,female,VS,F,158,E03,659.478515625,0
0,0,25717,2.7578125,0.19140625,9.0,14,71,11,1305.4052734375,828.129760742188,0,1,faces,female,0,1,faces,A,female,VS,F,158,E03,659.478515625,0
0,0,25718,2.98828125,0.15625,10.0,15,81,12,1380.57604980469,985.09814453125,0,1,faces,female,0,1,faces,A,female,VS,F,158,E03,659.478515625,0
2,0,25721,3.826171875,0.10546875,13.0,11,66,15,1235.16479492188,375.71484375,0,1,faces,male,0,1,faces,A,female,VS,F,158,E03,659.478515625,0
0,0,25743,0.390625,0.1328125,2.0,10,49,2,1068.24572753906,454.411590576172,0,1,faces,male,0,1,faces,A,male,VS,F,159,E03,663.677734375,0
0,1,25744,0.587890625,0.181640625,3.0,11,56,3,1157.51013183594,233.599426269531,0,1,faces,female,0,1,faces,A,male,VS,F,159,E03,663.677734375,0
0,1,25747,1.169921875,0.119140625,4.0,7,30,6,896.379089355469,351.258087158203,0,1,faces,male,0,1,faces,A,male,VS,F,159,E03,663.677734375,0
0,1,25749,1.63671875,0.14453125,5.0,5,23,8,788.59228515625,558.393127441406,0,1,faces,female,0,1,faces,A,male,VS,F,159,E03,663.677734375,0
0,1,25751,1.9765625,0.138671875,6.0,8,33,10,876.381408691406,619.977233886719,0,1,faces,female,0,1,faces,A,male,VS,F,159,E03,663.677734375,0
0,0,25753,2.287109375,0.111328125,7.0,3,15,12,614.138793945312,621.26123046875,0,1,objects,small,0,1,faces,A,male,VS,F,159,E03,663.677734375,1
1,1,25756,2.689453125,0.140625,8.0,4,17,15,613.330017089844,803.450012207031,0,1,faces,male,0,1,faces,A,male,VS,F,159,E03,663.677734375,0
0,0,25758,3.080078125,0.146484375,9.0,2,8,17,600.886169433594,812.6826171875,0,1,faces,female,0,1,faces,A,male,VS,F,159,E03,663.677734375,0
2,1,25759,3.287109375,0.294921875,10.0,4,17,18,681.967956542969,813.171203613281,0,1,faces,male,0,1,faces,A,male,VS,F,159,E03,663.677734375,0
0,1,25762,3.83203125,0.12109375,11.0,14,70,21,1230.48193359375,696.051391601562,0,1,faces,male,0,1,faces,A,male,VS,F,159,E03,663.677734375,0
0,0,25780,0.177734375,0.203125,1.0,5,31,1,873.638977050781,485.214172363281,0,1,faces,male,0,1,faces,P,male,VS,I,160,E03,667.876953125,0
0,1,25781,0.419921875,0.14453125,2.0,3,23,2,792.152526855469,546.618774414062,0,1,faces,female,0,1,faces,P,male,VS,I,160,E03,667.876953125,0
0,1,25783,0.8671875,0.126953125,3.0,8,49,4,1036.95166015625,486.275787353516,0,1,faces,male,0,1,faces,P,male,VS,I,160,E03,667.876953125,0
0,0,25789,2.501953125,0.212890625,6.0,14,80,10,1341.74011230469,866.3583984375,0,1,objects,small,0,1,faces,P,male,VS,I,160,E03,667.876953125,1
0,0,25790,2.775390625,0.416015625,7.0,10,62,11,1167.58825683594,858.862548828125,0,1,faces,female,0,1,faces,P,male,VS,I,160,E03,667.876953125,0
0,0,25791,3.25390625,0.142578125,8.0,15,81,12,1359.78356933594,952.173583984375,0,1,faces,male,0,1,faces,P,male,VS,I,160,E03,667.876953125,0
0,1,25808,0.97265625,0.146484375,4.0,13,75,5,1322.51025390625,313.7802734375,0,1,objects,big,0,1,objects,A,big,VS,O,161,E03,672.076171875,1
0,0,25810,1.37109375,0.24609375,5.0,14,77,7,1339.0673828125,585.770385742188,0,1,faces,female,0,1,objects,A,big,VS,O,161,E03,672.076171875,0
1,1,25811,1.703125,0.17578125,6.0,10,34,8,846.543640136719,716.233947753906,0,1,faces,male,0,1,objects,A,big,VS,O,161,E03,672.076171875,0
0,0,25813,2.158203125,0.107421875,7.0,8,27,10,789.34375,941.54150390625,0,1,faces,male,0,1,objects,A,big,VS,O,161,E03,672.076171875,0
0,1,25814,2.341796875,0.134765625,8.0,11,71,11,1229.88842773438,844.544128417969,0,1,faces,female,0,1,objects,A,big,VS,O,161,E03,672.076171875,0
2,0,25816,2.658203125,0.10546875,9.0,10,34,13,816.774597167969,774.457580566406,0,1,faces,male,0,1,objects,A,big,VS,O,161,E03,672.076171875,0
0,0,25817,2.796875,0.142578125,10.0,7,26,14,781.347412109375,855.413391113281,0,1,faces,male,0,1,objects,A,big,VS,O,161,E03,672.076171875,0
0,0,25818,2.978515625,0.21484375,11.0,6,24,15,712.201538085938,640.635070800781,0,1,objects,big,0,1,objects,A,big,VS,O,161,E03,672.076171875,1
0,0,25819,3.2265625,0.1484375,12.0,3,14,16,674.549987792969,557.86083984375,0,1,faces,female,0,1,objects,A,big,VS,O,161,E03,672.076171875,0
0,1,25820,3.4140625,0.1171875,13.0,1,4,17,586.631652832031,474.974670410156,0,1,objects,small,0,1,objects,A,big,VS,O,161,E03,672.076171875,1
0,1,25841,0.44140625,0.138671875,2.0,8,38,3,976.51123046875,260.654663085938,0,1,faces,male,0,0,faces,P,male,VS,I,162,E03,676.275390625,0
0,0,25850,1.7578125,0.150390625,7.0,12,70,12,1291.54528808594,759.9873046875,0,1,faces,female,0,0,faces,P,male,VS,I,162,E03,676.275390625,0
0,0,25851,1.931640625,0.763671875,8.0,14,79,13,1345.81872558594,763.363342285156,0,1,faces,female,0,0,faces,P,male,VS,I,162,E03,676.275390625,0
0,0,25852,2.767578125,0.2578125,9.0,10,54,14,1050.97338867188,954.911987304688,0,1,objects,small,0,0,faces,P,male,VS,I,162,E03,676.275390625,1
0,0,25853,3.0859375,0.24609375,10.0,7,36,15,880.226196289062,953.108825683594,0,1,faces,male,0,0,faces,P,male,VS,I,162,E03,676.275390625,0
0,0,25857,3.88671875,0.107421875,13.0,5,25,19,772.797424316406,752.842102050781,0,1,faces,male,0,0,faces,P,male,VS,I,162,E03,676.275390625,0
0,0,25877,0.216796875,0.240234375,1.0,7,28,1,868.510559082031,186.753814697266,0,1,objects,small,1,1,objects,P,big,VS,O,163,E03,680.474609375,1
1,1,25884,1.955078125,0.1328125,8.0,10,40,8,1000.10821533203,461.526031494141,0,1,faces,male,1,1,objects,P,big,VS,O,163,E03,680.474609375,0
0,0,25887,3.42578125,0.19140625,10.0,4,6,11,599.822387695312,657.442626953125,0,1,faces,male,1,1,objects,P,big,VS,O,163,E03,680.474609375,0
2,0,25889,3.927734375,0.10546875,11.0,10,40,13,1005.59301757812,490.110717773438,0,1,faces,male,1,1,objects,P,big,VS,O,163,E03,680.474609375,0
1,0,25911,0.3671875,0.181640625,2.0,8,39,2,929.536865234375,335.205688476562,0,1,objects,small,0,1,objects,A,small,VS,O,164,E03,684.673828125,1
0,1,25914,1.06640625,0.1640625,5.0,13,69,5,1284.84069824219,612.458435058594,0,1,objects,small,0,1,objects,A,small,VS,O,164,E03,684.673828125,1
0,0,25916,1.416015625,0.205078125,6.0,10,60,7,1143.669921875,628.325378417969,0,1,objects,small,0,1,objects,A,small,VS,O,164,E03,684.673828125,1
0,1,25918,1.77734375,0.173828125,7.0,6,33,9,825.744384765625,663.3837890625,0,1,faces,female,0,1,objects,A,small,VS,O,164,E03,684.673828125,0
0,0,25919,2.0078125,0.12109375,8.0,4,15,10,678.936462402344,651.520751953125,0,1,faces,female,0,1,objects,A,small,VS,O,164,E03,684.673828125,0
0,0,25920,2.181640625,0.19921875,9.0,3,14,11,636.917846679688,540.054138183594,0,1,objects,big,0,1,objects,A,small,VS,O,164,E03,684.673828125,1
0,1,25922,2.54296875,0.140625,10.0,1,7,13,542.828186035156,727.795837402344,0,1,objects,big,0,1,objects,A,small,VS,O,164,E03,684.673828125,1
0,0,25924,2.9375,0.31640625,12.0,9,53,15,1049.64929199219,847.030944824219,0,1,faces,male,0,1,objects,A,small,VS,O,164,E03,684.673828125,0
2,1,25928,3.68359375,0.14453125,13.0,8,39,19,956.877563476562,366.060180664062,0,1,objects,small,0,1,objects,A,small,VS,O,164,E03,684.673828125,1
0,0,25930,3.943359375,0.28515625,14.0,12,64,21,1209.97131347656,189.604873657227,0,1,faces,male,0,1,objects,A,small,VS,O,164,E03,684.673828125,0
0,0,25949,0.23046875,0.1328125,1.0,5,30,1,891.859802246094,361.195434570312,0,1,objects,big,1,1,faces,P,female,VS,F,165,E03,688.873046875,1
0,0,25951,0.689453125,0.169921875,3.0,10,55,3,1124.91687011719,187.939697265625,0,1,faces,male,1,1,faces,P,female,VS,F,165,E03,688.873046875,0
0,1,25953,1.2109375,0.177734375,5.0,2,3,5,576.517150878906,377.361145019531,0,1,faces,female,1,1,faces,P,female,VS,F,165,E03,688.873046875,0
0,0,25961,2.8125,0.119140625,8.0,11,60,13,1208.89990234375,591.869323730469,0,1,objects,big,1,1,faces,P,female,VS,F,165,E03,688.873046875,1
0,0,25962,2.955078125,0.365234375,9.0,12,68,14,1246.71411132812,570.489196777344,0,1,objects,small,1,1,faces,P,female,VS,F,165,E03,688.873046875,1
1,0,26006,0.3828125,0.228515625,2.0,11,50,2,1024.33972167969,547.230529785156,0,1,faces,male,0,0,faces,A,female,VS,F,167,E03,697.271484375,0
0,0,26007,0.638671875,0.212890625,3.0,9,42,3,959.470642089844,634.58544921875,0,1,faces,female,0,0,faces,A,female,VS,F,167,E03,697.271484375,0
2,0,26009,0.978515625,0.23828125,4.0,11,50,5,1037.72180175781,552.548156738281,0,1,faces,male,0,0,faces,A,female,VS,F,167,E03,697.271484375,0
1,0,26010,1.2890625,0.11328125,5.0,10,45,6,1000.64367675781,931.115966796875,0,1,faces,female,0,0,faces,A,female,VS,F,167,E03,697.271484375,0
0,0,26012,1.5546875,0.10546875,6.0,7,36,8,904.936340332031,939.009460449219,0,1,faces,male,0,0,faces,A,female,VS,F,167,E03,697.271484375,0
2,0,26013,1.68359375,0.20703125,7.0,10,45,9,957.633178710938,942.930847167969,0,1,faces,female,0,0,faces,A,female,VS,F,167,E03,697.271484375,0
0,1,26014,1.9609375,0.123046875,8.0,3,9,10,607.355712890625,931.882385253906,0,1,faces,female,0,0,faces,A,female,VS,F,167,E03,697.271484375,0
0,0,26016,2.37109375,0.1875,9.0,1,6,12,557.206970214844,657.7119140625,0,1,faces,female,0,0,faces,A,female,VS,F,167,E03,697.271484375,0
0,1,26020,2.94140625,0.541015625,10.0,15,77,16,1332.7734375,547.235473632812,0,1,faces,female,0,0,faces,A,female,VS,F,167,E03,697.271484375,0
0,0,26022,3.845703125,0.123046875,12.0,13,56,18,1143.93579101562,284.127075195312,0,1,objects,small,0,0,faces,A,female,VS,F,167,E03,697.271484375,1
0,0,26039,0.3671875,0.162109375,1.0,6,30,2,816.850219726562,310.540161132812,0,1,faces,male,1,1,objects,P,big,VS,O,168,E03,701.470703125,0
0,0,26043,1.263671875,0.45703125,3.0,3,11,6,669.922485351562,279.523712158203,0,1,faces,male,1,1,objects,P,big,VS,O,168,E03,701.470703125,0
0,1,26068,0.283203125,0.13671875,1.0,10,50,2,1039.04235839844,579.542846679688,0,1,faces,female,1,1,faces,P,male,VS,F,169,E03,705.669921875,0
1,1,26078,1.99609375,0.18359375,8.0,5,13,12,656.974670410156,485.542205810547,0,1,faces,female,1,1,faces,P,male,VS,F,169,E03,705.669921875,0
0,0,26080,2.419921875,0.220703125,9.0,7,22,14,760.78125,458.225738525391,0,1,faces,female,1,1,faces,P,male,VS,F,169,E03,705.669921875,0
2,0,26081,2.669921875,0.396484375,10.0,5,13,15,671.394714355469,444.929779052734,0,1,faces,female,1,1,faces,P,male,VS,F,169,E03,705.669921875,0
0,1,26082,3.111328125,0.271484375,11.0,2,4,16,558.971801757812,451.814270019531,0,1,faces,male,1,1,faces,P,male,VS,F,169,E03,705.669921875,0
1,1,26084,3.603515625,0.13671875,12.0,3,5,18,601.267272949219,560.035888671875,0,1,objects,big,1,1,faces,P,male,VS,F,169,E03,705.669921875,1
2,1,26086,3.876953125,0.171875,13.0,3,5,20,578.963623046875,546.856201171875,0,1,objects,big,1,1,faces,P,male,VS,F,169,E03,705.669921875,1
1,1,26113,0.236328125,0.115234375,1.0,6,21,2,739.938354492188,318.687133789062,0,1,faces,female,1,1,objects,P,small,VS,O,170,E03,709.869140625,0
2,1,26118,1.341796875,0.23046875,4.0,6,21,7,755.787963867188,293.277801513672,0,1,faces,female,1,1,objects,P,small,VS,O,170,E03,709.869140625,0
0,0,26123,2.935546875,0.453125,6.0,14,59,12,1136.56176757812,561.977416992188,0,1,faces,female,1,1,objects,P,small,VS,O,170,E03,709.869140625,0
0,0,26124,3.423828125,0.23046875,7.0,15,61,13,1156.62255859375,727.958679199219,0,1,objects,big,1,1,objects,P,small,VS,O,170,E03,709.869140625,1
0,1,26164,0.234375,0.134765625,2.0,8,39,2,942.641906738281,331.243774414062,0,1,objects,small,0,1,faces,A,female,VS,I,172,E03,718.267578125,1
0,1,26166,0.546875,0.150390625,3.0,5,29,4,841.231750488281,242.872787475586,0,1,faces,male,0,1,faces,A,female,VS,I,172,E03,718.267578125,0
0,0,26168,0.94140625,0.185546875,4.0,4,28,6,845.101806640625,177.893829345703,0,1,faces,male,0,1,faces,A,female,VS,I,172,E03,718.267578125,0
0,0,26170,1.46875,0.134765625,6.0,2,4,8,600.676086425781,404.093048095703,0,1,objects,small,0,1,faces,A,female,VS,I,172,E03,718.267578125,1
0,0,26171,1.728515625,0.185546875,7.0,1,3,9,554.16015625,367.829345703125,0,1,faces,female,0,1,faces,A,female,VS,I,172,E03,718.267578125,0
0,1,26172,1.9921875,0.158203125,8.0,11,52,10,1014.76507568359,752.508056640625,0,1,faces,female,0,1,faces,A,female,VS,I,172,E03,718.267578125,0
0,0,26175,2.67578125,0.484375,9.0,14,69,13,1237.52770996094,655.589660644531,0,1,faces,female,0,1,faces,A,female,VS,I,172,E03,718.267578125,0
0,0,26176,3.216796875,0.177734375,10.0,13,61,14,1160.19775390625,771.42529296875,0,1,faces,male,0,1,faces,A,female,VS,I,172,E03,718.267578125,0
0,0,26177,3.42578125,0.193359375,11.0,15,71,15,1255.92126464844,837.807922363281,0,1,faces,female,0,1,faces,A,female,VS,I,172,E03,718.267578125,0
1,1,26225,0.205078125,0.15234375,1.0,10,41,1,927.50830078125,528.131408691406,0,1,faces,male,1,0,faces,P,female,VS,I,174,E03,726.666015625,0
2,1,26227,0.458984375,0.126953125,2.0,10,41,3,949.068359375,561.115844726562,0,1,faces,male,1,0,faces,P,female,VS,I,174,E03,726.666015625,0
0,0,26228,0.65234375,0.212890625,3.0,6,22,4,759.071899414062,460.866821289062,0,1,faces,female,1,0,faces,P,female,VS,I,174,E03,726.666015625,0
0,0,26233,1.435546875,0.353515625,4.0,3,14,9,666.705017089844,547.05615234375,0,1,faces,male,1,0,faces,P,female,VS,I,174,E03,726.666015625,0
0,0,26235,2.001953125,0.162109375,5.0,2,7,11,594.452331542969,747.256652832031,0,1,faces,male,1,0,faces,P,female,VS,I,174,E03,726.666015625,0
0,0,26239,2.671875,0.15625,7.0,11,54,15,1078.00048828125,954.3466796875,0,1,objects,small,1,0,faces,P,female,VS,I,174,E03,726.666015625,1
