refix,pretarget,multifix,urevent,tonset,dur_added,rank,stposrel,stposabs,n,x,y,istarget,isdistractor,distractor_cat,ditractor_atr,trial_targetseen,trial_correct,trial_cat,trial_resp,trial_atr,trial_type,trial_cattype,trial_number,trial_subject,trial_bgn_latency,VSNT_EX,VSNT_EX_correct,VShard_EXobj_correct
0,1.0,1,30369,0.853515625,0.1484375,2.0,2,3,4,592.116271972656,378.243560791016,0,1,objects,small,1,1,objects,P,big,VS,O,206,E12,861.041015625,1.0,1.0,1.0
0,0.0,0,30640,0.259765625,0.12109375,1.0,8,39,2,986.355041503906,352.354064941406,0,1,objects,small,0,1,objects,A,big,EX,O,213,E12,890.435546875,0.0,0.0,0.0
0,1.0,0,24745,0.69140625,0.173828125,2.0,3,25,4,778.880432128906,774.622192382812,0,1,objects,small,1,1,objects,P,big,VS,O,2,E14,4.400390625,1.0,1.0,1.0
0,1.0,0,24753,2.060546875,0.171875,6.0,15,80,12,1385.74890136719,880.964904785156,0,1,objects,big,1,1,objects,P,big,VS,O,2,E14,4.400390625,1.0,1.0,1.0
0,0.0,0,24846,1.14453125,0.228515625,2.0,9,38,6,943.135681152344,271.312774658203,0,1,objects,small,0,1,faces,A,male,EX,F,5,E14,16.998046875,0.0,0.0,0.0
0,0.0,1,24847,1.443359375,0.12109375,3.0,13,69,7,1250.5673828125,593.582275390625,0,1,objects,small,0,1,faces,A,male,EX,F,5,E14,16.998046875,0.0,0.0,0.0
0,0.0,1,24852,2.43359375,0.103515625,6.0,2,13,12,657.965454101562,483.088012695312,0,1,objects,small,0,1,faces,A,male,EX,F,5,E14,16.998046875,0.0,0.0,0.0
0,1.0,0,24916,0.869140625,0.1953125,2.0,10,60,5,1174.24890136719,682.968566894531,0,1,objects,small,1,1,objects,P,big,VS,O,7,E14,25.396484375,1.0,1.0,1.0
1,1.0,0,24917,1.107421875,0.134765625,3.0,12,71,6,1310.02673339844,831.246154785156,0,1,objects,small,1,1,objects,P,big,VS,O,7,E14,25.396484375,1.0,1.0,1.0
1,1.0,0,24918,1.26171875,0.12109375,4.0,11,70,7,1290.69177246094,785.073974609375,0,1,objects,big,1,1,objects,P,big,VS,O,7,E14,25.396484375,1.0,1.0,1.0
2,1.0,0,24919,1.40234375,0.17578125,5.0,12,71,8,1286.36767578125,846.516479492188,0,1,objects,small,1,1,objects,P,big,VS,O,7,E14,25.396484375,1.0,1.0,1.0
2,1.0,0,24920,1.599609375,0.34765625,6.0,11,70,9,1282.11108398438,763.650024414062,0,1,objects,big,1,1,objects,P,big,VS,O,7,E14,25.396484375,1.0,1.0,1.0
0,0.0,0,24988,2.837890625,0.197265625,6.0,12,68,12,1242.5224609375,575.065307617188,0,1,objects,big,0,1,faces,A,male,EX,I,9,E14,33.794921875,0.0,0.0,0.0
0,0.0,0,24992,3.763671875,0.189453125,8.0,10,62,16,1172.06323242188,859.941833496094,0,1,objects,small,0,1,faces,A,male,EX,I,9,E14,33.794921875,0.0,0.0,0.0
0,1.0,0,25679,0.53515625,0.232421875,1.0,9,58,4,1180.91613769531,447.753173828125,0,1,objects,big,1,1,objects,P,small,VS,O,32,E14,130.376953125,1.0,1.0,1.0
0,1.0,0,25684,1.640625,0.205078125,4.0,11,65,9,1254.65979003906,212.502136230469,0,1,objects,small,1,1,objects,P,small,VS,O,32,E14,130.376953125,1.0,1.0,1.0
0,1.0,0,25685,1.884765625,0.220703125,5.0,7,46,10,1048.83972167969,131.536773681641,0,1,objects,big,1,1,objects,P,small,VS,O,32,E14,130.376953125,1.0,1.0,1.0
0,1.0,0,25810,0.94140625,0.18359375,5.0,14,73,5,1365.83178710938,189.133102416992,0,1,objects,big,1,1,objects,P,small,VS,O,36,E14,147.173828125,1.0,1.0,1.0
0,1.0,0,25813,1.482421875,0.162109375,7.0,10,45,8,988.302124023438,893.348571777344,0,1,objects,small,1,1,objects,P,small,VS,O,36,E14,147.173828125,1.0,1.0,1.0
0,0.0,0,25834,0.654296875,0.4140625,2.0,9,47,5,1034.9716796875,215.648849487305,0,1,objects,big,0,1,objects,A,small,EX,O,37,E14,151.373046875,0.0,0.0,0.0
0,0.0,1,25839,2.11328125,0.103515625,5.0,5,24,10,726.018798828125,669.328430175781,0,1,objects,small,0,1,objects,A,small,EX,O,37,E14,151.373046875,0.0,0.0,0.0
1,0.0,0,25841,3.05078125,0.12890625,6.0,11,62,12,1132.27770996094,812.853820800781,0,1,objects,big,0,1,objects,A,small,EX,O,37,E14,151.373046875,0.0,0.0,0.0
2,0.0,0,25844,3.66015625,0.18359375,7.0,11,62,15,1210.39367675781,807.521789550781,0,1,objects,big,0,1,objects,A,small,EX,O,37,E14,151.373046875,0.0,0.0,0.0
0,0.0,0,25872,1.35546875,0.26171875,2.0,11,48,5,1096.2158203125,329.5087890625,0,1,objects,small,0,1,faces,A,female,EX,F,38,E14,155.572265625,0.0,0.0,0.0
0,0.0,0,25876,3.3671875,0.50390625,5.0,15,77,9,1375.26831054688,528.253173828125,0,1,objects,small,0,1,faces,A,female,EX,F,38,E14,155.572265625,0.0,0.0,0.0
0,0.0,0,25937,3.73828125,0.25390625,4.0,8,40,9,947.021362304688,434.521942138672,0,1,objects,big,0,1,objects,A,big,EX,O,40,E14,163.970703125,0.0,0.0,0.0
0,0.0,0,26078,1.86328125,0.12109375,3.0,10,58,7,1156.68505859375,438.834930419922,0,1,objects,small,0,1,faces,A,male,EX,F,45,E14,184.966796875,0.0,0.0,0.0
0,0.0,0,26079,2.548828125,0.39453125,4.0,14,73,8,1383.10534667969,130.779067993164,0,1,objects,big,0,1,faces,A,male,EX,F,45,E14,184.966796875,0.0,0.0,0.0
0,0.0,0,26081,3.142578125,0.302734375,5.0,9,55,10,1146.5517578125,104.873710632324,0,1,objects,big,0,1,faces,A,male,EX,F,45,E14,184.966796875,0.0,0.0,0.0
1,0.0,1,26139,0.400390625,0.1015625,1.0,5,31,2,883.415893554688,413.602172851562,0,1,objects,small,0,1,faces,A,male,EX,I,47,E14,193.365234375,0.0,0.0,0.0
2,0.0,0,26147,3.060546875,0.375,4.0,5,31,10,860.366760253906,424.344848632812,0,1,objects,small,0,1,faces,A,male,EX,I,47,E14,193.365234375,0.0,0.0,0.0
0,1.0,0,26228,0.978515625,0.232421875,1.0,2,9,5,542.054443359375,987.18701171875,0,1,objects,small,1,1,objects,P,small,VS,O,50,E14,205.962890625,1.0,1.0,1.0
