refix,pretarget,multifix,urevent,tonset,dur_added,rank,stposrel,stposabs,n,x,y,istarget,isdistractor,distractor_cat,ditractor_atr,trial_targetseen,trial_correct,trial_cat,trial_resp,trial_atr,trial_type,trial_cattype,trial_number,trial_subject,trial_bgn_latency,VSNT_EX,VSNT_EX_correct,VSeasy_EXobj_correct
0,0.0,0,27489,3.0078125,0.1875,7.0,10,50,11,1051.80554199219,503.71435546875,0,1,objects,small,0,1,faces,A,female,EX,F,78,E14,323.541015625,0.0,0.0,0.0
0,0.0,1,27490,3.2578125,0.107421875,8.0,6,33,12,821.711791992188,675.691711425781,0,1,objects,small,0,1,faces,A,female,EX,F,78,E14,323.541015625,0.0,0.0,0.0
0,0.0,0,27589,0.431640625,0.224609375,1.0,6,30,3,816.792602539062,354.327392578125,0,1,objects,small,0,1,faces,A,female,EX,I,81,E14,336.138671875,0.0,0.0,0.0
0,1.0,0,27638,1.80078125,0.1328125,4.0,10,52,11,1097.19299316406,772.054260253906,0,1,objects,small,1,1,faces,P,female,VS,F,82,E14,340.337890625,1.0,1.0,1.0
0,0.0,1,27718,2.783203125,0.150390625,6.0,15,77,12,1332.82641601562,550.949279785156,0,1,objects,small,0,1,objects,A,small,EX,O,84,E14,348.736328125,0.0,0.0,0.0
0,0.0,1,27720,3.357421875,0.16015625,7.0,12,67,14,1249.20458984375,444.717041015625,0,1,objects,small,0,1,objects,A,small,EX,O,84,E14,348.736328125,0.0,0.0,0.0
0,0.0,0,27800,0.52734375,0.220703125,2.0,6,16,2,649.302001953125,745.151733398438,0,1,objects,big,0,1,faces,A,male,EX,F,87,E14,361.333984375,0.0,0.0,0.0
0,0.0,0,27838,1.640625,0.12890625,1.0,14,77,8,1384.05676269531,527.609497070312,0,1,objects,small,0,1,objects,A,big,EX,O,88,E14,365.533203125,0.0,0.0,0.0
0,0.0,0,27840,2.349609375,0.3984375,3.0,13,73,10,1377.1455078125,173.919540405273,0,1,objects,big,0,1,objects,A,big,EX,O,88,E14,365.533203125,0.0,0.0,0.0
0,0.0,0,27843,3.375,0.119140625,4.0,1,5,13,517.041442871094,565.890014648438,0,1,objects,big,0,1,objects,A,big,EX,O,88,E14,365.533203125,0.0,0.0,0.0
0,1.0,0,27900,1.748046875,0.1171875,1.0,1,4,6,519.286071777344,458.375793457031,0,1,objects,big,1,1,faces,P,female,VS,F,90,E14,373.931640625,1.0,1.0,1.0
0,1.0,1,27903,2.365234375,0.111328125,3.0,7,49,9,1019.55450439453,398.973388671875,0,1,objects,big,1,1,faces,P,female,VS,F,90,E14,373.931640625,1.0,1.0,1.0
0,0.0,0,28045,2.068359375,0.37109375,4.0,15,75,8,1380.75769042969,378.713562011719,0,1,objects,big,0,1,faces,A,male,EX,I,94,E14,390.728515625,0.0,0.0,0.0
0,0.0,1,28047,3.388671875,0.181640625,6.0,3,22,10,727.459533691406,469.536407470703,0,1,objects,big,0,1,faces,A,male,EX,I,94,E14,390.728515625,0.0,0.0,0.0
0,1.0,0,28150,0.421875,0.150390625,2.0,15,79,2,1320.87438964844,710.693481445312,0,1,objects,small,1,1,faces,P,female,VS,F,97,E14,403.326171875,1.0,1.0,1.0
0,0.0,0,28292,0.478515625,0.140625,1.0,5,41,2,978.292724609375,498.775054931641,0,1,objects,big,0,1,faces,A,female,EX,I,101,E14,420.123046875,0.0,0.0,0.0
0,0.0,0,28410,1.197265625,0.158203125,3.0,7,48,5,1017.4375,328.615020751953,0,1,objects,small,0,1,objects,A,big,EX,O,104,E14,432.720703125,0.0,0.0,0.0
0,0.0,1,28411,1.392578125,0.302734375,4.0,3,30,6,872.254028320312,345.050750732422,0,1,objects,big,0,1,objects,A,big,EX,O,104,E14,432.720703125,0.0,0.0,0.0
0,0.0,0,28731,1.671875,0.12890625,3.0,15,77,8,1401.24841308594,570.294738769531,0,1,objects,big,0,1,faces,A,male,EX,I,113,E14,470.513671875,0.0,0.0,0.0
0,0.0,0,28934,1.24609375,0.169921875,3.0,12,50,7,1102.16625976562,530.428283691406,0,1,objects,small,0,1,objects,A,small,EX,O,120,E14,499.908203125,0.0,0.0,0.0
0,0.0,0,28935,1.46484375,0.25390625,4.0,15,75,8,1315.01171875,368.044189453125,0,1,objects,small,0,1,objects,A,small,EX,O,120,E14,499.908203125,0.0,0.0,0.0
0,1.0,0,28966,0.232421875,0.17578125,1.0,5,32,1,856.277160644531,557.981201171875,0,1,objects,small,1,1,faces,P,male,VS,I,121,E14,504.107421875,1.0,1.0,1.0
1,0.0,1,29001,0.60546875,0.24609375,1.0,10,38,3,971.260620117188,277.893218994141,0,1,objects,small,0,1,faces,A,female,EX,F,122,E14,508.306640625,0.0,0.0,0.0
0,0.0,0,29005,1.52734375,0.16796875,3.0,5,14,7,663.622009277344,569.220397949219,0,1,objects,big,0,1,faces,A,female,EX,F,122,E14,508.306640625,0.0,0.0,0.0
0,0.0,0,29012,3.361328125,0.388671875,8.0,11,46,14,1050.06811523438,153.7783203125,0,1,objects,big,0,1,faces,A,female,EX,F,122,E14,508.306640625,0.0,0.0,0.0
2,0.0,0,29014,3.974609375,0.271484375,10.0,10,38,16,944.264404296875,273.884765625,0,1,objects,small,0,1,faces,A,female,EX,F,122,E14,508.306640625,0.0,0.0,0.0
0,1.0,0,29090,0.2265625,0.111328125,1.0,9,50,2,1095.49169921875,575.132629394531,0,1,objects,small,1,1,faces,P,female,VS,F,125,E14,520.904296875,1.0,1.0,1.0
0,1.0,1,29098,1.634765625,0.15234375,6.0,3,15,10,665.605651855469,681.246520996094,0,1,objects,small,1,1,faces,P,female,VS,F,125,E14,520.904296875,1.0,1.0,1.0
0,1.0,1,29103,2.384765625,0.111328125,7.0,6,23,15,784.080444335938,505.671325683594,0,1,objects,big,1,1,faces,P,female,VS,F,125,E14,520.904296875,1.0,1.0,1.0
0,1.0,0,29107,3.08984375,0.103515625,9.0,2,8,19,516.844970703125,878.134704589844,0,1,objects,big,1,1,faces,P,female,VS,F,125,E14,520.904296875,1.0,1.0,1.0
1,0.0,0,29145,1.15625,0.12890625,3.0,1,1,5,589.217529296875,156.244201660156,0,1,objects,small,0,1,objects,A,big,EX,O,127,E14,529.302734375,0.0,0.0,0.0
2,0.0,0,29147,1.595703125,0.5078125,5.0,1,1,7,528.341064453125,147.439880371094,0,1,objects,small,0,1,objects,A,big,EX,O,127,E14,529.302734375,0.0,0.0,0.0
0,0.0,0,29149,2.33984375,0.330078125,6.0,6,16,9,653.317932128906,756.253723144531,0,1,objects,big,0,1,objects,A,big,EX,O,127,E14,529.302734375,0.0,0.0,0.0
0,0.0,0,29153,3.876953125,0.3203125,10.0,11,53,13,1065.97155761719,828.21875,0,1,objects,small,0,1,objects,A,big,EX,O,127,E14,529.302734375,0.0,0.0,0.0
0,1.0,0,29170,0.2734375,0.205078125,1.0,10,63,1,1193.62426757812,946.263366699219,0,1,objects,big,1,1,faces,P,female,VS,F,128,E14,533.501953125,1.0,1.0,1.0
0,0.0,0,29321,1.451171875,0.515625,4.0,14,73,7,1375.60498046875,183.001052856445,0,1,objects,small,0,1,faces,A,male,EX,F,133,E14,554.498046875,0.0,0.0,0.0
0,1.0,0,29383,0.359375,0.12890625,1.0,5,38,3,966.463806152344,288.755950927734,0,1,objects,big,1,1,faces,P,male,VS,F,135,E14,562.896484375,1.0,1.0,1.0
0,0.0,0,29460,0.232421875,0.23046875,1.0,8,39,1,960.630004882812,365.867462158203,0,1,objects,small,0,1,faces,A,female,EX,I,138,E14,575.494140625,0.0,0.0,0.0
1,0.0,0,29461,0.509765625,0.234375,2.0,4,19,2,719.906005859375,164.664703369141,0,1,objects,small,0,1,faces,A,female,EX,I,138,E14,575.494140625,0.0,0.0,0.0
0,0.0,1,29463,1.072265625,0.134765625,3.0,11,59,4,1121.82397460938,528.803100585938,0,1,objects,big,0,1,faces,A,female,EX,I,138,E14,575.494140625,0.0,0.0,0.0
2,0.0,0,29471,3.19140625,0.45703125,7.0,4,19,12,743.071228027344,145.566909790039,0,1,objects,small,0,1,faces,A,female,EX,I,138,E14,575.494140625,0.0,0.0,0.0
1,0.0,0,29490,0.662109375,0.181640625,1.0,5,31,2,868.045288085938,464.324584960938,0,1,objects,small,0,1,objects,A,small,EX,O,139,E14,579.693359375,0.0,0.0,0.0
0,0.0,1,29492,1.8671875,0.181640625,3.0,15,75,4,1350.03442382812,360.211853027344,0,1,objects,small,0,1,objects,A,small,EX,O,139,E14,579.693359375,0.0,0.0,0.0
2,0.0,1,29495,2.40625,0.25,4.0,5,31,7,834.986145019531,458.723236083984,0,1,objects,small,0,1,objects,A,small,EX,O,139,E14,579.693359375,0.0,0.0,0.0
0,0.0,1,29533,2.494140625,0.1015625,5.0,15,81,9,1372.87292480469,961.028442382812,0,1,objects,big,0,1,faces,A,male,EX,I,141,E14,588.091796875,0.0,0.0,0.0
0,1.0,0,29597,1.609375,0.138671875,4.0,4,11,8,642.240600585938,270.585205078125,0,1,objects,small,1,1,faces,P,female,VS,I,143,E14,596.490234375,1.0,1.0,1.0
0,1.0,0,29968,0.375,0.142578125,1.0,7,51,2,1045.80334472656,591.094665527344,0,1,objects,small,1,1,faces,P,male,VS,F,148,E14,617.486328125,1.0,1.0,1.0
0,1.0,1,30077,1.30859375,0.142578125,4.0,13,58,7,1154.57104492188,459.156799316406,0,1,objects,big,1,1,faces,P,female,VS,I,151,E14,630.083984375,1.0,1.0,1.0
0,0.0,0,30103,0.515625,0.1953125,1.0,12,69,2,1234.60522460938,674.708984375,0,1,objects,small,0,1,objects,A,big,EX,O,152,E14,634.283203125,0.0,0.0,0.0
0,0.0,1,30108,2.271484375,0.15234375,4.0,7,39,7,967.285278320312,345.464630126953,0,1,objects,big,0,1,objects,A,big,EX,O,152,E14,634.283203125,0.0,0.0,0.0
0,0.0,1,30130,0.54296875,0.1328125,2.0,1,3,3,536.469299316406,341.946807861328,0,1,objects,big,0,1,faces,A,male,EX,F,153,E14,638.482421875,0.0,0.0,0.0
0,0.0,0,30133,1.015625,0.2109375,3.0,2,7,6,553.183959960938,773.957092285156,0,1,objects,big,0,1,faces,A,male,EX,F,153,E14,638.482421875,0.0,0.0,0.0
0,0.0,0,30134,1.263671875,0.34765625,4.0,4,26,7,740.119384765625,830.135437011719,0,1,objects,small,0,1,faces,A,male,EX,F,153,E14,638.482421875,0.0,0.0,0.0
0,1.0,0,30232,3.21875,0.203125,10.0,15,80,15,1366.00708007812,860.432312011719,0,1,objects,big,1,1,faces,P,male,VS,F,156,E14,651.080078125,1.0,1.0,1.0
0,0.0,0,30421,2.701171875,0.34765625,3.0,14,77,10,1375.50341796875,545.871826171875,0,1,objects,big,0,1,objects,A,small,EX,O,162,E14,676.275390625,0.0,0.0,0.0
0,0.0,0,30425,3.880859375,0.392578125,5.0,11,60,14,1161.40405273438,634.684326171875,0,1,objects,small,0,1,objects,A,small,EX,O,162,E14,676.275390625,0.0,0.0,0.0
0,0.0,0,30436,0.2265625,0.205078125,1.0,3,29,1,842.875305175781,278.869537353516,0,1,objects,big,0,1,faces,A,male,EX,I,163,E14,680.474609375,0.0,0.0,0.0
1,0.0,0,30437,0.470703125,0.1796875,2.0,9,56,2,1149.25463867188,209.815048217773,0,1,objects,big,0,1,faces,A,male,EX,I,163,E14,680.474609375,0.0,0.0,0.0
0,0.0,0,30445,2.16015625,0.251953125,7.0,6,43,10,989.315185546875,736.079406738281,0,1,objects,big,0,1,faces,A,male,EX,I,163,E14,680.474609375,0.0,0.0,0.0
2,0.0,0,30449,3.04296875,0.376953125,11.0,9,56,14,1133.01574707031,252.723419189453,0,1,objects,big,0,1,faces,A,male,EX,I,163,E14,680.474609375,0.0,0.0,0.0
0,0.0,1,30596,1.921875,0.240234375,4.0,15,77,9,1328.77587890625,537.303100585938,0,1,objects,big,0,1,faces,A,female,EX,I,168,E14,701.470703125,0.0,0.0,0.0
0,0.0,1,30598,2.392578125,0.138671875,5.0,10,59,11,1117.28881835938,528.786682128906,0,1,objects,small,0,1,faces,A,female,EX,I,168,E14,701.470703125,0.0,0.0,0.0
0,0.0,0,30645,0.3203125,0.259765625,1.0,4,31,2,845.951843261719,454.403656005859,0,1,objects,small,0,1,faces,A,male,EX,F,170,E14,709.869140625,0.0,0.0,0.0
0,0.0,0,30658,3.40625,0.544921875,5.0,13,76,15,1361.54370117188,459.523254394531,0,1,objects,small,0,1,faces,A,male,EX,F,170,E14,709.869140625,0.0,0.0,0.0
0,1.0,0,30743,0.83984375,0.125,2.0,6,16,4,660.9921875,759.204895019531,0,1,objects,small,1,1,faces,P,female,VS,F,173,E14,722.466796875,1.0,1.0,1.0
0,1.0,0,30951,1.142578125,0.16796875,3.0,7,34,6,877.403991699219,770.050720214844,0,1,objects,big,1,1,faces,P,female,VS,I,180,E14,751.861328125,1.0,1.0,1.0
0,1.0,0,30962,0.6796875,0.1484375,2.0,5,18,4,641.423828125,893.312194824219,0,1,objects,big,1,1,faces,P,female,VS,I,181,E14,756.060546875,1.0,1.0,1.0
1,0.0,0,31054,0.201171875,0.25,1.0,6,32,1,837.912353515625,529.538208007812,0,1,objects,small,0,1,objects,A,small,EX,O,184,E14,768.658203125,0.0,0.0,0.0
1,0.0,0,31055,0.478515625,0.259765625,2.0,4,22,2,718.981689453125,446.411346435547,0,1,objects,big,0,1,objects,A,small,EX,O,184,E14,768.658203125,0.0,0.0,0.0
0,0.0,0,31059,1.369140625,0.236328125,4.0,10,49,6,1022.37847900391,446.543670654297,0,1,objects,big,0,1,objects,A,small,EX,O,184,E14,768.658203125,0.0,0.0,0.0
0,0.0,1,31061,1.890625,0.103515625,5.0,2,16,8,631.85595703125,787.111511230469,0,1,objects,small,0,1,objects,A,small,EX,O,184,E14,768.658203125,0.0,0.0,0.0
2,0.0,0,31066,2.68359375,0.267578125,7.0,6,32,13,811.609985351562,567.8671875,0,1,objects,small,0,1,objects,A,small,EX,O,184,E14,768.658203125,0.0,0.0,0.0
2,0.0,0,31067,2.994140625,0.17578125,8.0,4,22,14,732.199829101562,454.630310058594,0,1,objects,big,0,1,objects,A,small,EX,O,184,E14,768.658203125,0.0,0.0,0.0
0,0.0,0,31167,1.23828125,0.123046875,3.0,6,18,5,614.575317382812,966.895690917969,0,1,objects,big,0,1,faces,A,male,EX,I,187,E14,781.255859375,0.0,0.0,0.0
0,0.0,0,31172,1.935546875,0.36328125,5.0,5,15,10,621.834594726562,657.338317871094,0,1,objects,big,0,1,faces,A,male,EX,I,187,E14,781.255859375,0.0,0.0,0.0
0,0.0,1,31174,2.52734375,0.13671875,6.0,10,60,12,1164.60681152344,617.376892089844,0,1,objects,small,0,1,faces,A,male,EX,I,187,E14,781.255859375,0.0,0.0,0.0
0,0.0,0,31326,3.029296875,0.478515625,3.0,2,12,6,634.158142089844,384.086883544922,0,1,objects,big,0,1,faces,A,female,EX,I,192,E14,802.251953125,0.0,0.0,0.0
0,0.0,1,31327,3.564453125,0.130859375,4.0,1,6,7,567.722900390625,605.92041015625,0,1,objects,small,0,1,faces,A,female,EX,I,192,E14,802.251953125,0.0,0.0,0.0
0,1.0,1,31432,2.951171875,0.14453125,6.0,7,32,12,903.919128417969,504.841491699219,0,1,objects,small,1,1,faces,P,female,VS,F,195,E14,814.849609375,1.0,1.0,1.0
0,1.0,0,31458,0.728515625,0.109375,2.0,13,77,3,1360.30395507812,495.424835205078,0,1,objects,big,1,1,faces,P,male,VS,I,196,E14,819.048828125,1.0,1.0,1.0
1,0.0,0,31493,0.419921875,0.126953125,1.0,5,40,3,940.554565429688,431.569091796875,0,1,objects,small,0,1,faces,A,male,EX,I,197,E14,823.248046875,0.0,0.0,0.0
0,0.0,0,31498,1.478515625,0.5078125,3.0,13,75,8,1388.88146972656,324.807830810547,0,1,objects,big,0,1,faces,A,male,EX,I,197,E14,823.248046875,0.0,0.0,0.0
2,0.0,0,31502,2.62890625,0.251953125,5.0,5,40,12,958.295776367188,404.938568115234,0,1,objects,small,0,1,faces,A,male,EX,I,197,E14,823.248046875,0.0,0.0,0.0
0,0.0,0,31592,2.6640625,0.265625,4.0,15,74,10,1356.97375488281,220.16015625,0,1,objects,big,0,1,faces,A,female,EX,I,200,E14,835.845703125,0.0,0.0,0.0
0,0.0,1,31612,0.677734375,0.12890625,2.0,5,21,3,766.382019042969,353.7822265625,0,1,objects,small,0,1,faces,A,female,EX,F,201,E14,840.044921875,0.0,0.0,0.0
0,0.0,0,31618,2.15234375,0.240234375,5.0,11,61,9,1160.41198730469,730.908996582031,0,1,objects,small,0,1,faces,A,female,EX,F,201,E14,840.044921875,0.0,0.0,0.0
1,0.0,1,31819,1.498046875,0.13671875,5.0,2,13,6,673.097839355469,409.525360107422,0,1,objects,small,0,1,faces,A,male,EX,F,209,E14,873.638671875,0.0,0.0,0.0
2,0.0,0,31823,2.818359375,0.615234375,7.0,2,13,10,702.373413085938,450.091949462891,0,1,objects,small,0,1,faces,A,male,EX,F,209,E14,873.638671875,0.0,0.0,0.0
0,0.0,0,31935,1.46484375,0.240234375,3.0,13,69,6,1277.64807128906,643.042236328125,0,1,objects,big,0,1,objects,A,big,EX,O,213,E14,890.435546875,0.0,0.0,0.0
0,0.0,0,31937,2.166015625,0.5546875,5.0,2,11,8,625.062744140625,258.287139892578,0,1,objects,big,0,1,objects,A,big,EX,O,213,E14,890.435546875,0.0,0.0,0.0
0,0.0,0,31965,2.115234375,0.357421875,4.0,8,33,8,839.38720703125,660.087097167969,0,1,objects,small,0,1,objects,A,small,EX,O,214,E14,894.634765625,0.0,0.0,0.0
0,1.0,0,31994,2.015625,0.19921875,5.0,3,29,10,853.784606933594,249.47834777832,0,1,objects,small,1,1,faces,P,male,VS,I,215,E14,898.833984375,1.0,1.0,1.0
0,1.0,0,31995,2.28515625,0.189453125,6.0,14,77,11,1333.35949707031,532.896118164062,0,1,objects,small,1,1,faces,P,male,VS,I,215,E14,898.833984375,1.0,1.0,1.0
0,0.0,0,23859,0.369140625,0.28515625,1.0,11,50,2,1045.61267089844,547.485107421875,0,1,objects,big,0,1,objects,A,big,EX,O,4,J03,12.798828125,0.0,0.0,0.0
0,0.0,1,23873,3.8203125,0.154296875,10.0,3,19,16,802.9814453125,177.616287231445,0,1,objects,small,0,1,objects,A,big,EX,O,4,J03,12.798828125,0.0,0.0,0.0
0,1.0,1,23954,0.294921875,0.111328125,1.0,9,48,1,1018.24420166016,375.201629638672,0,1,objects,small,1,1,faces,P,male,VS,I,7,J03,25.396484375,1.0,1.0,1.0
0,1.0,0,23965,2.748046875,0.3125,7.0,8,41,12,945.991577148438,544.763366699219,0,1,objects,small,1,1,faces,P,male,VS,I,7,J03,25.396484375,1.0,1.0,1.0
0,1.0,0,24275,0.212890625,0.1875,1.0,12,70,1,1210.64025878906,721.743713378906,0,1,objects,small,1,1,faces,P,male,VS,I,17,J03,67.388671875,1.0,1.0,1.0
1,0.0,1,24303,0.232421875,0.21484375,1.0,9,42,1,919.46533203125,622.018615722656,0,1,objects,small,0,1,faces,A,male,EX,F,18,J03,71.587890625,0.0,0.0,0.0
2,0.0,0,24309,1.712890625,0.361328125,5.0,9,42,7,940.210815429688,633.345153808594,0,1,objects,small,0,1,faces,A,male,EX,F,18,J03,71.587890625,0.0,0.0,0.0
0,0.0,0,24317,3.541015625,0.142578125,11.0,1,3,15,527.2822265625,303.261810302734,0,1,objects,small,0,1,faces,A,male,EX,F,18,J03,71.587890625,0.0,0.0,0.0
0,0.0,0,24369,0.384765625,0.140625,1.0,11,42,2,930.998474121094,618.027465820312,0,1,objects,big,0,1,faces,A,female,EX,F,20,J03,79.986328125,0.0,0.0,0.0
0,0.0,1,24378,2.27734375,0.146484375,7.0,14,71,11,1288.85754394531,802.788330078125,0,1,objects,small,0,1,faces,A,female,EX,F,20,J03,79.986328125,0.0,0.0,0.0
0,0.0,0,24382,3.830078125,0.26171875,9.0,5,25,15,731.85302734375,740.35009765625,0,1,objects,small,0,1,faces,A,female,EX,F,20,J03,79.986328125,0.0,0.0,0.0
0,1.0,0,24475,2.865234375,0.16015625,8.0,1,3,15,539.82958984375,377.111053466797,0,1,objects,big,1,1,faces,P,male,VS,I,23,J03,92.583984375,1.0,1.0,1.0
0,0.0,0,24489,0.232421875,0.154296875,1.0,4,42,1,955.494750976562,661.345275878906,0,1,objects,small,0,1,objects,A,small,EX,O,24,J03,96.783203125,0.0,0.0,0.0
0,0.0,0,24503,3.748046875,0.2265625,10.0,12,63,15,1143.12243652344,922.10888671875,0,1,objects,small,0,1,objects,A,small,EX,O,24,J03,96.783203125,0.0,0.0,0.0
0,1.0,0,24532,2.333984375,0.1171875,6.0,14,79,12,1334.47033691406,763.565063476562,0,1,objects,big,1,1,faces,P,male,VS,F,25,J03,100.982421875,1.0,1.0,1.0
0,0.0,0,24552,1.66796875,0.140625,3.0,10,50,7,1011.89215087891,570.615783691406,0,1,objects,small,0,1,faces,A,female,EX,I,26,J03,105.181640625,0.0,0.0,0.0
0,1.0,0,24611,1.6171875,0.107421875,3.0,11,69,9,1265.32202148438,649.548034667969,0,1,objects,big,1,1,faces,P,female,VS,F,28,J03,113.580078125,1.0,1.0,1.0
0,0.0,1,24786,1.748046875,0.185546875,5.0,11,57,8,1137.13549804688,294.171600341797,0,1,objects,small,0,1,faces,A,male,EX,F,34,J03,138.775390625,0.0,0.0,0.0
0,0.0,0,24791,3.404296875,0.130859375,8.0,2,17,13,647.1416015625,843.602905273438,0,1,objects,small,0,1,faces,A,male,EX,F,34,J03,138.775390625,0.0,0.0,0.0
0,0.0,0,24836,0.5390625,0.34375,1.0,10,58,3,1140.11193847656,398.731231689453,0,1,objects,small,0,1,objects,A,small,EX,O,36,J03,147.173828125,0.0,0.0,0.0
0,0.0,0,24837,0.90625,0.208984375,2.0,14,76,4,1361.42785644531,395.876617431641,0,1,objects,big,0,1,objects,A,small,EX,O,36,J03,147.173828125,0.0,0.0,0.0
0,0.0,1,24843,2.55859375,0.177734375,5.0,11,62,10,1156.61413574219,812.092956542969,0,1,objects,small,0,1,objects,A,small,EX,O,36,J03,147.173828125,0.0,0.0,0.0
1,0.0,0,24935,1.564453125,0.416015625,3.0,5,22,6,720.723693847656,408.267028808594,0,1,objects,small,0,1,faces,A,male,EX,I,39,J03,159.771484375,0.0,0.0,0.0
1,0.0,0,24936,2.009765625,0.40234375,4.0,9,32,7,840.725708007812,497.018341064453,0,1,objects,big,0,1,faces,A,male,EX,I,39,J03,159.771484375,0.0,0.0,0.0
0,0.0,1,24937,2.44921875,0.142578125,5.0,11,43,8,962.276977539062,692.253540039062,0,1,objects,big,0,1,faces,A,male,EX,I,39,J03,159.771484375,0.0,0.0,0.0
0,0.0,0,24939,2.884765625,0.4296875,6.0,3,17,10,709.0576171875,819.460388183594,0,1,objects,big,0,1,faces,A,male,EX,I,39,J03,159.771484375,0.0,0.0,0.0
2,0.0,0,24940,3.359375,0.15234375,7.0,5,22,11,770.567749023438,481.21533203125,0,1,objects,small,0,1,faces,A,male,EX,I,39,J03,159.771484375,0.0,0.0,0.0
2,0.0,0,24942,3.701171875,0.224609375,8.0,9,32,13,839.988952636719,505.696502685547,0,1,objects,big,0,1,faces,A,male,EX,I,39,J03,159.771484375,0.0,0.0,0.0
0,1.0,0,25166,0.3984375,0.15625,2.0,11,50,2,1093.84301757812,571.777038574219,0,1,objects,small,1,1,faces,P,male,VS,I,47,J03,193.365234375,1.0,1.0,1.0
0,1.0,0,25170,1.130859375,0.19921875,5.0,7,21,6,758.000244140625,292.019134521484,0,1,objects,big,1,1,faces,P,male,VS,I,47,J03,193.365234375,1.0,1.0,1.0
0,0.0,1,25267,3.826171875,0.126953125,6.0,10,54,17,1082.39782714844,933.966918945312,0,1,objects,small,0,1,faces,A,female,EX,F,50,J03,205.962890625,0.0,0.0,0.0
0,1.0,0,25396,0.19140625,0.20703125,1.0,12,41,1,934.106750488281,490.923980712891,0,1,objects,small,1,1,faces,P,male,VS,F,55,J03,226.958984375,1.0,1.0,1.0
0,0.0,1,25617,0.650390625,0.138671875,2.0,7,29,3,881.866638183594,204.449310302734,0,1,objects,big,0,1,faces,A,male,EX,F,63,J03,260.552734375,0.0,0.0,0.0
0,0.0,0,25622,1.796875,0.193359375,4.0,6,25,8,746.555541992188,719.117431640625,0,1,objects,big,0,1,faces,A,male,EX,F,63,J03,260.552734375,0.0,0.0,0.0
0,0.0,1,25748,3.306640625,0.2578125,8.0,9,42,16,992.228149414062,600.607421875,0,1,objects,big,0,1,faces,A,female,EX,I,67,J03,277.349609375,0.0,0.0,0.0
0,0.0,0,25819,1.130859375,0.158203125,3.0,12,73,5,1322.2734375,137.023422241211,0,1,objects,small,0,1,faces,A,male,EX,I,70,J03,289.947265625,0.0,0.0,0.0
0,0.0,0,25846,2.32421875,0.173828125,7.0,13,70,10,1303.68200683594,719.548706054688,0,1,objects,small,0,1,objects,A,small,EX,O,71,J03,294.146484375,0.0,0.0,0.0
0,0.0,0,26313,1.986328125,0.1953125,1.0,13,74,9,1361.67639160156,275.721923828125,0,1,objects,small,0,1,faces,A,female,EX,I,80,J03,331.939453125,0.0,0.0,0.0
0,0.0,0,26320,3.337890625,0.10546875,3.0,12,59,16,1173.55517578125,507.948181152344,0,1,objects,small,0,1,faces,A,female,EX,I,80,J03,331.939453125,0.0,0.0,0.0
0,0.0,0,26321,3.4921875,0.14453125,4.0,6,29,17,888.586486816406,287.563415527344,0,1,objects,small,0,1,faces,A,female,EX,I,80,J03,331.939453125,0.0,0.0,0.0
0,0.0,0,26339,0.59375,0.1328125,1.0,8,46,3,1024.93176269531,106.23819732666,0,1,objects,big,0,1,faces,A,male,EX,F,81,J03,336.138671875,0.0,0.0,0.0
0,0.0,0,26344,1.890625,0.12890625,3.0,1,23,8,719.734680175781,576.412475585938,0,1,objects,small,0,1,faces,A,male,EX,F,81,J03,336.138671875,0.0,0.0,0.0
0,0.0,0,26737,3.68359375,0.12890625,1.0,12,58,1,1172.96997070312,411.388427734375,0,1,objects,small,0,1,faces,A,female,EX,F,95,J03,394.927734375,0.0,0.0,0.0
0,0.0,0,26786,3.6171875,0.26171875,5.0,11,63,16,1176.95666503906,929.322265625,0,1,objects,big,0,1,faces,A,female,EX,F,98,J03,407.525390625,0.0,0.0,0.0
0,0.0,0,27102,2.861328125,0.15234375,4.0,12,63,9,1113.45861816406,925.011901855469,0,1,objects,big,0,1,faces,A,male,EX,I,108,J03,449.517578125,0.0,0.0,0.0
0,0.0,0,27139,1.857421875,0.29296875,1.0,11,69,8,1268.01953125,615.080139160156,0,1,objects,big,0,1,objects,A,big,EX,O,109,J03,453.716796875,0.0,0.0,0.0
0,0.0,0,27271,1.86328125,0.123046875,2.0,3,11,5,656.827575683594,211.013458251953,0,1,objects,big,0,1,faces,A,male,EX,F,113,J03,470.513671875,0.0,0.0,0.0
0,0.0,1,27279,3.84375,0.212890625,3.0,7,51,13,1078.17114257812,643.820983886719,0,1,objects,big,0,1,faces,A,male,EX,F,113,J03,470.513671875,0.0,0.0,0.0
0,0.0,1,27565,1.544921875,0.28125,4.0,10,39,8,974.101684570312,354.493530273438,0,1,objects,small,0,1,faces,A,female,EX,F,122,J03,508.306640625,0.0,0.0,0.0
0,0.0,1,27586,1.025390625,0.146484375,3.0,11,66,5,1236.83569335938,350.431488037109,0,1,objects,small,0,1,faces,A,male,EX,F,123,J03,512.505859375,0.0,0.0,0.0
0,0.0,1,27588,1.447265625,0.314453125,4.0,10,57,7,1182.17370605469,349.065277099609,0,1,objects,small,0,1,faces,A,male,EX,F,123,J03,512.505859375,0.0,0.0,0.0
1,0.0,0,27662,1.486328125,0.158203125,4.0,15,78,7,1321.99340820312,609.136352539062,0,1,objects,small,0,1,faces,A,female,EX,I,126,J03,525.103515625,0.0,0.0,0.0
